id,source,board,title,body,label,confidence,intensity,is_sarcasm,model
425237,DCINSIDE,bitcoins_new1,키가 크고 싶으면 잡생각을 하지말고 방학때 한약을 먹어라,,NEUTRAL,85,0,False,gemini-3.6-flash
425239,DCINSIDE,chartanalysis,도란진짜,,NEUTRAL,30,0,False,gemini-3.6-flash
425240,COINPAN,free,왜자꾸 나보고 노mu현을 인증하란거임?,,NEUTRAL,85,0,False,gemini-3.6-flash
425217,DCINSIDE,bitcoins_new1,이제 크립토로 싸이클 전환임,,POSITIVE,90,80,False,gemini-3.6-flash
425222,DCINSIDE,chartanalysis,학원 사무직 세후 2500 2년차 4000 모음,,NEUTRAL,90,0,False,gemini-3.6-flash
425218,DCINSIDE,bitcoins_new1,결국 개쌍짖을 해도 다설거지고 리스크 뿐임 ㅃ,,NEGATIVE,95,-85,False,gemini-3.6-flash
425223,DCINSIDE,chartanalysis,리스크 념글 보고 별로 감흥이 없던 점,,NEUTRAL,80,0,False,gemini-3.6-flash
425224,DCINSIDE,chartanalysis,카바 원래 고아인데 무하냐,,NEGATIVE,85,-65,False,gemini-3.6-flash
425227,COINPAN,free,"이름 비슷해서, 가격대 비슷해서, 시총 비슷해서 ㄹㅇ 도박...",,NEGATIVE,85,-60,False,gemini-3.6-flash
425220,DCINSIDE,bitcoins_new1,너가 독일이 어떤 나라인지 잘 알고 있잖아? 로봇은 오래된거,,NEUTRAL,60,0,False,gemini-3.6-flash
425219,DCINSIDE,bitcoins_new1,리스크 3년 전 무빙이네 저러다 몇 백 퍼 간다.,,POSITIVE,85,75,False,gemini-3.6-flash
425228,COINPAN,free,대구 배민 다이아 라이더. 긴급 점심 마무리 했다.,,NEUTRAL,80,0,False,gemini-3.6-flash
425225,DCINSIDE,chartanalysis,난모네! 난모네!,,NEUTRAL,40,0,False,gemini-3.6-flash
425226,DCINSIDE,chartanalysis,그래서 코인이 돈이 됩니까?,,NEUTRAL,60,-10,False,gemini-3.6-flash
425221,DCINSIDE,bitcoins_new1,너가 누구야 그냥 바로 수안보로 가면 머리 안아프다고,,NEGATIVE,85,-70,False,gemini-3.6-flash
425207,COINPAN,free,비캐,,NEUTRAL,30,0,False,gemini-3.6-flash
425206,COINPAN,free,미나 타라 유망하다 개잡코타지말고,,POSITIVE,85,60,False,gemini-3.6-flash
425201,DCINSIDE,bitcoins_new1,요즘 코인 속보 어디서봄?,,NEUTRAL,95,0,False,gemini-3.6-flash
425212,COINPAN,pnl,덕배식 장투전략 146일차 5000달러 -> 24837달러,,POSITIVE,95,80,False,gemini-3.6-flash
425202,DCINSIDE,bitcoins_new1,크립토 야호~~,,POSITIVE,90,80,False,gemini-3.6-flash
425210,COINPAN,free,미나도 슬금슬금 계속 올라오누,,POSITIVE,85,60,False,gemini-3.6-flash
425209,COINPAN,free,리스크? 스파크 사본다 이름비슷하면 가더라,,POSITIVE,65,40,False,gemini-3.6-flash
425208,COINPAN,free,거래소가 당시 잔고 기록은 갖고 있을 거 아님?,,NEUTRAL,85,0,False,gemini-3.6-flash
425203,DCINSIDE,chartanalysis,롱이 유리한자리,,POSITIVE,85,60,False,gemini-3.6-flash
425204,DCINSIDE,chartanalysis,"트럼프, 5000달러 현금공약 이어 100만명 500달러 환급 발표",,NEUTRAL,90,0,False,gemini-3.6-flash
425205,DCINSIDE,chartanalysis,어제 올린거 싹 내렸네ㄷ,,NEUTRAL,60,-10,False,gemini-3.6-flash
425191,DCINSIDE,chartanalysis,"-2만불 10분컷, 복구",,POSITIVE,85,60,False,gemini-3.6-flash
425211,COINPAN,free,현물은 진짜사기다,,NEGATIVE,85,-70,False,gemini-3.6-flash
425189,DCINSIDE,bitcoins_new1,해인이는 어릴때 책을 읽고 싶어서 인터넷 서점 장바구니를,,NEUTRAL,30,0,False,gemini-3.6-flash
425190,DCINSIDE,bitcoins_new1,어릴때 외갓집에 자연친화교육받고 키도 컸다 베이조스,,NEUTRAL,60,0,False,gemini-3.6-flash
425192,DCINSIDE,chartanalysis,오늘 티한 존나 재밌네,,POSITIVE,85,60,False,gemini-3.6-flash
425197,COINPAN,free,롱샤 아리까리하네,,NEUTRAL,85,0,False,gemini-3.6-flash
425196,COINPAN,free,비토르 같은 거는 미리 타고 있었어야...,,NEUTRAL,65,10,False,gemini-3.6-flash
425195,DCINSIDE,chartanalysis,인생을 거는게 코인러 아니냐,,POSITIVE,65,50,False,gemini-3.6-flash
425194,DCINSIDE,chartanalysis,랍스터 시뱔,,NEGATIVE,90,-70,True,gemini-3.6-flash
425193,DCINSIDE,chartanalysis,3억 파이어족하고싶다,,NEUTRAL,60,20,False,gemini-3.6-flash
425149,COINPAN,free,미나 숏치고 물렸다,,NEGATIVE,95,-70,False,gemini-3.6-flash
425148,COINPAN,free,방에 드러누워서 한대피자 재떨이는  병뚜껑,,NEUTRAL,60,0,False,gemini-3.6-flash
425147,COINPAN,free,솔스티스 홀더형들 있으면 손좀 들어바~~,,NEUTRAL,80,10,False,gemini-3.6-flash
425140,DCINSIDE,bitcoins_new1,아직도 모르겠어? 먹는 사람은 따로 있어..,,NEGATIVE,85,-60,False,gemini-3.6-flash
425141,DCINSIDE,bitcoins_new1,진짜 고수는 미나 산다,,POSITIVE,75,60,False,gemini-3.6-flash
425144,DCINSIDE,chartanalysis,념글 병신같은 훈수 사기꾼아님?,,NEGATIVE,85,-60,False,gemini-3.6-flash
425145,DCINSIDE,chartanalysis,세후 5200받아도 3년에1억 못모았음,,NEGATIVE,85,-40,False,gemini-3.6-flash
425150,COINPAN,free,비토르 내가 파니까 날아감 ㅋㅋ 나한테 고마워해라,,POSITIVE,85,60,True,gemini-3.6-flash
425146,DCINSIDE,chartanalysis,"연준) 비트코인 고래가 사면 개미도 함께 매수한다 단, 이더는 제외",,NEUTRAL,80,0,False,gemini-3.6-flash
425142,DCINSIDE,bitcoins_new1,어린이 보호구역 합의금지법을 제정했습니다 자동차관련,,NEUTRAL,90,0,False,gemini-3.6-flash
425152,COINPAN,free,리스크,,NEUTRAL,30,0,False,gemini-3.6-flash
425153,COINPAN,free,트리아 심상치 않다,,POSITIVE,60,40,False,gemini-3.6-flash
425151,COINPAN,free,리스크 롱 잡고 있는데 낮잠 자고와도 되긋나,,NEUTRAL,60,10,False,gemini-3.6-flash
425143,DCINSIDE,bitcoins_new1,왜냐면 그 회사때문에 독일사람이 피해입으면 안되서,,NEUTRAL,60,0,False,gemini-3.6-flash
425113,DCINSIDE,bitcoins_new1,ㅋㅋ 클러스트 휴지를 사는놈은 없길 바란다 ㅋㅋㄴ,,NEGATIVE,90,-80,False,gemini-3.6-flash
425119,DCINSIDE,chartanalysis,"세후 연 3707, 3년이면 1억모음",,NEUTRAL,85,0,False,gemini-3.6-flash
425114,DCINSIDE,bitcoins_new1,간젠벨트 그린벨트 여기는 앞으로 다 독일사람들이 된다 알겠지?,,POSITIVE,75,60,False,gemini-3.6-flash
425115,DCINSIDE,bitcoins_new1,비토르 전고 절대 못뚫음,,NEGATIVE,90,-70,False,gemini-3.6-flash
425125,COINPAN,free,비트 주말 또 심정지,,NEGATIVE,85,-60,False,gemini-3.6-flash
425120,DCINSIDE,chartanalysis,오늘 페이커도 폼 좋네,,NEUTRAL,60,10,False,gemini-3.6-flash
425121,DCINSIDE,chartanalysis,차갤 고수님덜 중국 고양이 어때보임?,,NEUTRAL,85,0,False,gemini-3.6-flash
425116,DCINSIDE,bitcoins_new1,해인이 삼촌 쉐보레다니고 하나는 은행짤리고 보험회사다닌다,,NEUTRAL,80,0,False,gemini-3.6-flash
425126,COINPAN,free,죄다 지들종목 다음 폭등종목이라  이빨치노?,,NEGATIVE,85,-60,False,gemini-3.6-flash
425122,DCINSIDE,chartanalysis,코인하는 형님들 다 롱치고 기다리고 있나,,NEUTRAL,80,10,False,gemini-3.6-flash
425117,DCINSIDE,bitcoins_new1,바닥 찍고 불장 신호옴 드가자!,,POSITIVE,95,85,False,gemini-3.6-flash
425123,DCINSIDE,chartanalysis,념글 공격적인게 아니고 읽어보니깐,,NEUTRAL,60,0,False,gemini-3.6-flash
425124,DCINSIDE,chartanalysis,차붕이들이 공격적인 건 그냥 당연한거야,,NEUTRAL,60,-10,False,gemini-3.6-flash
425118,DCINSIDE,bitcoins_new1,엄마가 영국일본조선여왕인데 왕따남친들과 애를 낳게 해야되는 상황,,NEUTRAL,95,0,False,gemini-3.6-flash
425108,DCINSIDE,chartanalysis,대황란 폼 미쳤네,,POSITIVE,90,80,False,gemini-3.6-flash
425106,DCINSIDE,bitcoins_new1,어 형 소폰 세력인데 이제간다 ~,,POSITIVE,85,70,False,gemini-3.6-flash
425110,DCINSIDE,chartanalysis,이더는 숏이 맞아,,NEGATIVE,90,-75,False,gemini-3.6-flash
425111,DCINSIDE,chartanalysis,모바일겜 6개하니까 숙제 개빡세네,,NEUTRAL,90,0,False,gemini-3.6-flash
425107,DCINSIDE,bitcoins_new1,리스크 ㅋㅋㅋㅋㅋㅋㅋㅋ소폰 타라했쩨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,POSITIVE,90,75,False,gemini-3.6-flash
424628,COINPAN,free,비토르토큰 다음 비쓰리 개폭등 알제!!??,,POSITIVE,85,80,False,gemini-3.6-flash
424626,DCINSIDE,chartanalysis,아 자꾸 usdt로 진입하네,,NEUTRAL,60,0,False,gemini-3.6-flash
424648,COINPAN,chart,하락장이 재차 시작된다면 신호탄은 Zec,,NEGATIVE,85,-60,False,gemini-3.6-flash
424629,COINPAN,free,미나 세력물량 확인 ㅋ,,NEUTRAL,60,0,False,gemini-3.6-flash
424623,DCINSIDE,bitcoins_new1,소폰 매집 완료 간다~,,POSITIVE,90,80,False,gemini-3.6-flash
424624,DCINSIDE,bitcoins_new1,트럼프빔 지나갑니다~!,,POSITIVE,85,70,False,gemini-3.6-flash
424631,COINPAN,free,비토르가잖아 너보스 빙신새꺄,,POSITIVE,85,75,False,gemini-3.6-flash
424630,COINPAN,free,벨벳도 관심가져줘요,,NEUTRAL,60,10,False,gemini-3.6-flash
424627,DCINSIDE,chartanalysis,[연습] 이더리움 2300불 실화임?,,NEGATIVE,85,-70,False,gemini-3.6-flash
424625,DCINSIDE,bitcoins_new1,해이니다 회사하나를 폭파시키고 다같이 독일차로 가자고,,POSITIVE,85,80,False,gemini-3.6-flash
424616,COINPAN,free,미나 숏 쎄린다,,NEGATIVE,85,-60,False,gemini-3.6-flash
424615,COINPAN,free,좆뗏다,,NEGATIVE,95,-90,False,gemini-3.6-flash
424610,DCINSIDE,bitcoins_new1,비토르 차트분석...낮3시반까지 47퍼,,NEUTRAL,80,10,False,gemini-3.6-flash
424617,COINPAN,free,메탈은가짜야 찐은,,NEUTRAL,60,0,False,gemini-3.6-flash
424611,DCINSIDE,bitcoins_new1,해이니는 예수유전자 한국서원 장로 감리교 성결교이지만 라마다 도요타다,,NEUTRAL,80,0,False,gemini-3.6-flash
424612,DCINSIDE,bitcoins_new1,<<코인과세 유예 국민청원 동참해주세요>>,,NEUTRAL,90,0,False,gemini-3.6-flash
424618,COINPAN,free,메탈 다음타자인줄알고 400근처에 산 애들없겠찌?ㅋㅋ,,NEGATIVE,85,-60,True,gemini-3.6-flash
424613,DCINSIDE,bitcoins_new1,한국 라마다 호텔이 전부 도요타꺼다 죽지 말어라,,POSITIVE,60,30,False,gemini-3.6-flash
424614,DCINSIDE,bitcoins_new1,비쓰리도 출발,,POSITIVE,80,60,False,gemini-3.6-flash
424582,DCINSIDE,chartanalysis,미나 일봉각도 존나기괴하네 씨발,,NEGATIVE,85,-60,False,gemini-3.6-flash
424583,DCINSIDE,chartanalysis,념글 보는데 차갤애들 왜이리 댓글 공격적이냐 ㅋㅋㅋ,,NEUTRAL,85,0,False,gemini-3.6-flash
424584,DCINSIDE,chartanalysis,우리집 근처에 대기업 회장 완전 늙은할아버지 사는데,,NEUTRAL,95,0,False,gemini-3.6-flash
424575,DCINSIDE,bitcoins_new1,한국 내륙은 중국인 들어오면 다 죽는다 제주도로,,NEGATIVE,80,-60,False,gemini-3.6-flash
424576,DCINSIDE,bitcoins_new1,이제 크립토로 싸이클 전환임,,POSITIVE,90,80,False,gemini-3.6-flash
424585,COINPAN,free,메탈 ㅆ2뻘,,NEGATIVE,95,-80,False,gemini-3.6-flash
424577,DCINSIDE,bitcoins_new1,꼭 제주도로 나가야되 머리아파서 죽을거 같으면 가봐,,NEGATIVE,85,-70,False,gemini-3.6-flash
424578,DCINSIDE,bitcoins_new1,"메탈, 아이큐 같은 양아치 코인 사지말고 리스크 사라",,POSITIVE,85,60,False,gemini-3.6-flash
424588,COINPAN,free,비토르 1원 간다 해째?,,POSITIVE,85,70,False,gemini-3.6-flash
424587,COINPAN,free,비토르 ㄷㄷㄷ,,NEUTRAL,40,0,False,gemini-3.6-flash
424586,COINPAN,free,비토가길래 블라스트삿는데 준나안간다 ㅠ,,NEGATIVE,85,-50,False,gemini-3.6-flash
424579,DCINSIDE,bitcoins_new1,정선 파크로쉬 파인포레스트 설악 노노,,NEUTRAL,60,0,False,gemini-3.6-flash
424580,DCINSIDE,bitcoins_new1,비초르 30퍼 돌파중 ㅋㅋㅋ 70까지 간다 70퍼,,POSITIVE,90,85,False,gemini-3.6-flash
424581,DCINSIDE,bitcoins_new1,오예 ㅋㅋ 클러스트 풀숏,,POSITIVE,85,80,False,gemini-3.6-flash
424552,DCINSIDE,chartanalysis,비트코인 더 이상 하락 막고자 풀시드 75배 숏쳤다,,NEGATIVE,90,-85,True,gemini-3.6-flash
424547,DCINSIDE,bitcoins_new1,단타치지 말고 리스크 사라 크게 간다.,,POSITIVE,85,70,False,gemini-3.6-flash
424564,COINPAN,free,진짜 대장은 비토르였네,,POSITIVE,85,60,False,gemini-3.6-flash
424553,COINPAN,free,리스크는 이름부터 예술로 지었네 ㅅㅂㅋㅋㅋ,,NEGATIVE,90,-70,True,gemini-3.6-flash
424556,COINPAN,free,비트로 ㅈ 되노,,NEGATIVE,95,-80,False,gemini-3.6-flash
424548,DCINSIDE,bitcoins_new1,비토르 22퍼 돌파중 ㄷㄷㄷㄷ,,POSITIVE,90,75,False,gemini-3.6-flash
424549,DCINSIDE,bitcoins_new1,메탈 양아치짓 시작 모두 다 리스크 들러리.,,NEGATIVE,90,-75,False,gemini-3.6-flash
424555,COINPAN,free,명동 ㅋㅋ,,NEUTRAL,40,0,False,gemini-3.6-flash
424554,COINPAN,free,미나 코인 언제 죽나,,NEGATIVE,85,-70,False,gemini-3.6-flash
424550,DCINSIDE,bitcoins_new1,너 도요타면 수안보 조선호텔쪽으로 가봐 머리아파서,,NEUTRAL,60,0,False,gemini-3.6-flash
424551,DCINSIDE,bitcoins_new1,크립토 야호~~,,POSITIVE,90,80,False,gemini-3.6-flash
424537,COINPAN,free,코인 시세조작 신고하고 포상금 받아라,,NEUTRAL,85,0,False,gemini-3.6-flash
424532,DCINSIDE,chartanalysis,코인 다팔아라 어제 마지막봉 나왔음,,NEGATIVE,85,-75,False,gemini-3.6-flash
424531,DCINSIDE,bitcoins_new1,ㅋㅋㅋ 개짖해봐야 비토르 ㅎㅎㅎ 장난질뿐,,NEGATIVE,85,-60,False,gemini-3.6-flash
424533,DCINSIDE,chartanalysis,하 인생은 실전이구나,,NEGATIVE,90,-80,False,gemini-3.6-flash
424538,COINPAN,free,Lab 나만 숏쳤냐,,POSITIVE,80,60,False,gemini-3.6-flash
424534,DCINSIDE,chartanalysis,조선어코인 누가 만들사람?,,NEUTRAL,70,0,False,gemini-3.6-flash
424535,DCINSIDE,chartanalysis,미나로 일당 쳤다,,POSITIVE,90,60,False,gemini-3.6-flash
424536,DCINSIDE,chartanalysis,삼x 저축은행인가? 2금융? ㄷ출할 사람 봐보셈,,NEUTRAL,85,0,False,gemini-3.6-flash
424521,DCINSIDE,chartanalysis,말달리자 시발련아 하 진짜 좀먹자 너도 텐버거 해주면되잖아,,POSITIVE,85,80,False,gemini-3.6-flash
424525,COINPAN,free,불토 ?!,,NEUTRAL,40,0,False,gemini-3.6-flash
424522,DCINSIDE,chartanalysis,야 ㅈ만아.,,NEUTRAL,30,0,False,gemini-3.6-flash
424520,DCINSIDE,bitcoins_new1,비토르 또 쏘네 ㅋㅋ,,POSITIVE,90,75,False,gemini-3.6-flash
424523,DCINSIDE,chartanalysis,어제 입금하자마자 고배숏쳤다가 시드반나감,,NEGATIVE,95,-80,False,gemini-3.6-flash
424526,COINPAN,free,클러스터,,NEUTRAL,30,0,False,gemini-3.6-flash
424524,DCINSIDE,chartanalysis,할거 마치고 17시에 경기 볼랫는데 좆댓네...,,NEGATIVE,85,-60,False,gemini-3.6-flash
424527,COINPAN,free,미나 천국의계단부럽다,,POSITIVE,85,60,False,gemini-3.6-flash
424507,DCINSIDE,chartanalysis,하나 둘 셋 티원 화이팅!,,NEUTRAL,60,0,False,gemini-3.6-flash
424508,DCINSIDE,chartanalysis,미드는 왜 소개 위치부터 다르냐 ㅋㅋ,,NEUTRAL,60,0,False,gemini-3.6-flash
424512,COINPAN,free,근데 어젯밤에 왜 비트코인 발기했냐?,,NEUTRAL,75,20,False,gemini-3.6-flash
424509,DCINSIDE,chartanalysis,말달리자 드디어가는구나,,POSITIVE,95,85,False,gemini-3.6-flash
424506,DCINSIDE,bitcoins_new1,LAB 평단 발바닥 각질에서 잡았다,,POSITIVE,95,80,False,gemini-3.6-flash
424510,DCINSIDE,chartanalysis,짱펑 개새끼 검색창에 심볼넣은거도,,NEGATIVE,85,-70,False,gemini-3.6-flash
424511,DCINSIDE,chartanalysis,그..어제 비트 왜올라간거지요?,,NEUTRAL,90,0,False,gemini-3.6-flash
424475,DCINSIDE,chartanalysis,10월 저점설 ㄹㅇ인가,,NEUTRAL,80,0,False,gemini-3.6-flash
424481,COINPAN,free,리스크는 먹었고 이제 스토리지 남았다,,POSITIVE,85,60,False,gemini-3.6-flash
424480,COINPAN,free,랍스터 ㅋㅋ 꼭지숏,,POSITIVE,85,75,True,gemini-3.6-flash
424474,DCINSIDE,bitcoins_new1,병신 애미터진년이 고작 한다는게 개인 스토킹 해킹 ㅋㅋㅋ,,NEGATIVE,95,-80,False,gemini-3.6-flash
424476,DCINSIDE,chartanalysis,신이시어,,NEGATIVE,60,-50,False,gemini-3.6-flash
424477,DCINSIDE,chartanalysis,오 방금 밀리면 근트장 끝나는 자린데.,,NEGATIVE,75,-50,False,gemini-3.6-flash
424478,DCINSIDE,chartanalysis,가재코인 잘버티네 ㅠ,,POSITIVE,85,60,False,gemini-3.6-flash
424479,DCINSIDE,chartanalysis,매매망했다,,NEGATIVE,95,-80,False,gemini-3.6-flash
424482,COINPAN,free,리스크 친구 동지코인 너무 올라가버리네 ㅋㅋ 아놔,,NEGATIVE,85,-40,False,gemini-3.6-flash
424484,COINPAN,free,리슼크병신련 선세게넘네,,NEGATIVE,95,-85,False,gemini-3.6-flash
424483,COINPAN,free,스토리지 숏 나만친거냐 ㅋㅋㅋㅋ,,POSITIVE,85,60,False,gemini-3.6-flash
424447,DCINSIDE,chartanalysis,오늘 티원 한화 누가 정배냐,,NEUTRAL,90,0,False,gemini-3.6-flash
424448,DCINSIDE,chartanalysis,지금 잡코장임?..,,NEUTRAL,85,0,False,gemini-3.6-flash
424451,COINPAN,free,리스크 전액 매도후 숏잡았다,,NEGATIVE,85,-70,False,gemini-3.6-flash
424453,COINPAN,free,리스크 숏 1차진입후 관망,,NEUTRAL,85,-10,False,gemini-3.6-flash
424452,COINPAN,free,리스크 또 진입하고싶은데,,NEUTRAL,80,10,False,gemini-3.6-flash
424449,DCINSIDE,chartanalysis,점심 쟁반짜장에 탕수육 시켜서 빼갈 한병 했더니,,NEUTRAL,60,0,False,gemini-3.6-flash
424450,DCINSIDE,chartanalysis,횡보의 수준이 남다른 근트장 스타트,,NEUTRAL,60,0,False,gemini-3.6-flash
424404,DCINSIDE,bitcoins_new1,트럼프빔 지나갑니다~!,,POSITIVE,85,70,False,gemini-3.6-flash
424405,DCINSIDE,bitcoins_new1,결국 업비트는 다 떡락이구나 ㅋㅋㄴ,,NEGATIVE,90,-75,False,gemini-3.6-flash
424454,COINPAN,free,야인시대 다시보는데 김두한 지금 나오면 ufc평정가능이냐?,,NEUTRAL,90,0,False,gemini-3.6-flash
424414,COINPAN,free,통신사 LG나 kt쓰는 형들 있음?,,NEUTRAL,95,0,False,gemini-3.6-flash
424406,DCINSIDE,bitcoins_new1,감옥 ㅊㅋ ㅋㅋㅋㅋㅋㅋ,,POSITIVE,85,60,False,gemini-3.6-flash
424407,DCINSIDE,bitcoins_new1,리스크 운지요,,NEGATIVE,90,-80,False,gemini-3.6-flash
424408,DCINSIDE,chartanalysis,클리토리스 통과 + 병신 타코 당선 = 상승.,,POSITIVE,85,75,False,gemini-3.6-flash
424409,DCINSIDE,chartanalysis,저번에 엘베에서 마주쳤던 미친년,,NEUTRAL,60,-10,False,gemini-3.6-flash
424411,DCINSIDE,chartanalysis,리스크 쇽 존나 맛있어,,POSITIVE,85,70,False,gemini-3.6-flash
424415,COINPAN,free,리스크 디지는데,,NEGATIVE,85,-70,False,gemini-3.6-flash
424416,COINPAN,free,회사 부장 특징,,NEUTRAL,60,0,False,gemini-3.6-flash
424412,DCINSIDE,chartanalysis,비트코인의 요도를 찔러라,,NEUTRAL,30,0,False,gemini-3.6-flash
424413,DCINSIDE,chartanalysis,하나 두울 셋,,NEUTRAL,40,0,False,gemini-3.6-flash
424419,COINPAN,free,이따가 4시즘 시빅도 쏠듯,,POSITIVE,80,60,False,gemini-3.6-flash
424418,COINPAN,free,리스크 장대양봉 기다리고있었는데,,POSITIVE,75,50,False,gemini-3.6-flash
424417,COINPAN,free,좋아 메탈도 간다잉,,POSITIVE,90,80,False,gemini-3.6-flash
424085,COINPAN,free,비토르는 더 가겠내,,POSITIVE,85,60,False,gemini-3.6-flash
424084,COINPAN,free,씨발 짱개새기들,,NEGATIVE,95,-90,False,gemini-3.6-flash
424086,COINPAN,free,수이 퓨웅싀인 ㅎㅎ,,NEGATIVE,95,-80,False,gemini-3.6-flash
424079,DCINSIDE,bitcoins_new1,오르락내리락하면서 ㅡ 결국쳐 오르는 거래라도 하는건 리스크뿐,,NEGATIVE,85,-60,False,gemini-3.6-flash
424080,DCINSIDE,bitcoins_new1,가봐라 다시 오르지..눌림끝..이제 시원하게 오를거다,,POSITIVE,95,85,False,gemini-3.6-flash
424083,DCINSIDE,chartanalysis,하 서럽다 한자 몰라서 트뷰에 티커 치지도 못하네,,NEGATIVE,75,-40,False,gemini-3.6-flash
424081,DCINSIDE,bitcoins_new1,이제 소폰 차례다,,POSITIVE,75,60,False,gemini-3.6-flash
424082,DCINSIDE,bitcoins_new1,리스크 가긴 뭘가,,NEUTRAL,80,0,False,gemini-3.6-flash
424046,DCINSIDE,bitcoins_new1,리스크 지금 매수 가라..눌림 끝이네,,POSITIVE,90,80,False,gemini-3.6-flash
424051,COINPAN,free,셀레스티아,,NEUTRAL,30,0,False,gemini-3.6-flash
424048,DCINSIDE,chartanalysis,리스크 관리 리스크 관리 하길래,,NEUTRAL,60,0,False,gemini-3.6-flash
424052,COINPAN,free,숏장인 어제의 저점 살짝밑에 손절로스걸고 상승만 봅니다,,POSITIVE,85,60,False,gemini-3.6-flash
424049,DCINSIDE,chartanalysis,갤에 잡코쟁이들만 남았구나,,NEGATIVE,85,-50,False,gemini-3.6-flash
424050,DCINSIDE,chartanalysis,랩 운전 빡세네...,,NEUTRAL,60,0,False,gemini-3.6-flash
424054,COINPAN,free,스시녀 스시남들 어느정도 이해하게됨ㅋㅋ,,NEUTRAL,60,0,False,gemini-3.6-flash
424053,COINPAN,free,맛나게 잘 먹었당,,POSITIVE,85,60,False,gemini-3.6-flash
424047,DCINSIDE,bitcoins_new1,리스크 지금 눌림이다  방해코인 곧 사라지고 오른다 크게,,POSITIVE,85,75,False,gemini-3.6-flash
424008,DCINSIDE,bitcoins_new1,병신 애미터진년이  해킹 스토킹존나하에 벌레새끼가,,NEGATIVE,95,-90,False,gemini-3.6-flash
424015,COINPAN,free,오늘은 롱ㅁ만타면 장대음봉나오네,,NEGATIVE,95,-80,False,gemini-3.6-flash
424014,COINPAN,free,주말 원상 국룰 아니었냐,,NEGATIVE,75,-40,False,gemini-3.6-flash
424012,DCINSIDE,chartanalysis,한자 코인 존나 못말아먹겠네,,NEGATIVE,95,-80,False,gemini-3.6-flash
424009,DCINSIDE,bitcoins_new1,업비트는 진짜 망해서 거래터지는게 없내 ㅡ 아무도 안하니 ㅋ,,NEGATIVE,90,-70,False,gemini-3.6-flash
424010,DCINSIDE,bitcoins_new1,크립토 야호~~,,POSITIVE,90,80,False,gemini-3.6-flash
424016,COINPAN,free,리스크 숏 탑승완료,,POSITIVE,75,50,False,gemini-3.6-flash
424011,DCINSIDE,bitcoins_new1,리스크 숏 나이스 ㅋㅋㅋㅋ,,POSITIVE,95,80,False,gemini-3.6-flash
424018,COINPAN,free,왜 내구코인은 안오르냐 시발좆같은거래소야,,NEGATIVE,95,-85,False,gemini-3.6-flash
424013,DCINSIDE,chartanalysis,핵심을 찔러라,,NEUTRAL,30,0,False,gemini-3.6-flash
423988,DCINSIDE,chartanalysis,비트코인의 핵심을 찔러라,,NEUTRAL,60,0,False,gemini-3.6-flash
423992,COINPAN,free,칠리즈 디센 샌박 ㄱㄱㄱ,,POSITIVE,85,70,False,gemini-3.6-flash
423989,DCINSIDE,chartanalysis,리버 선동하길래,,NEUTRAL,60,0,False,gemini-3.6-flash
423994,COINPAN,free,리스크 찬티들이 많이 올라오네 불안불안하다 ^^ 안전하게 ...,,NEGATIVE,85,-60,True,gemini-3.6-flash
423993,COINPAN,free,리스크 1시간봉  지리네,,POSITIVE,75,60,False,gemini-3.6-flash
423990,DCINSIDE,chartanalysis,iost 0.008544 2만불 10배 롱 진입,,NEUTRAL,75,15,False,gemini-3.6-flash
423987,DCINSIDE,bitcoins_new1,"네타냐후""말기암 환자 전원 완치 암 정복 됐다""...jpg",,NEUTRAL,60,0,False,gemini-3.6-flash
423991,DCINSIDE,chartanalysis,배달 돈 좀되냐...,,NEUTRAL,80,0,False,gemini-3.6-flash
423955,DCINSIDE,chartanalysis,쐈다 돌아온건 그렇다 치고,,NEUTRAL,75,-10,False,gemini-3.6-flash
423956,DCINSIDE,chartanalysis,리스크 관리 관련해서 말들이 많네요,,NEUTRAL,85,0,False,gemini-3.6-flash
423960,COINPAN,free,리스크 씹년 정찰병 2천달러 투입,,NEUTRAL,60,10,False,gemini-3.6-flash
423959,COINPAN,free,매매줫나못하는 코인판형님들 오늘도 발기찬하루보내시긔?,,NEGATIVE,85,-60,True,gemini-3.6-flash
423953,DCINSIDE,bitcoins_new1,리스크 내리는척 눌리고 엄청나게 오를거다,,POSITIVE,90,80,False,gemini-3.6-flash
423961,COINPAN,free,벨벳으로 갈아탐,,NEUTRAL,60,10,False,gemini-3.6-flash
423954,DCINSIDE,bitcoins_new1,빗섬 트리하우스 또간다,,POSITIVE,85,70,False,gemini-3.6-flash
423957,DCINSIDE,chartanalysis,중국가재 숏 두과자,,POSITIVE,85,70,False,gemini-3.6-flash
423963,COINPAN,free,리스트 오늘안에 300원 뚫는다,,POSITIVE,90,80,False,gemini-3.6-flash
423962,COINPAN,free,신주쿠에 지하아이돌 지금 가부키쵸타워에서 공연중ㅋㅋ,,NEUTRAL,95,0,False,gemini-3.6-flash
423958,DCINSIDE,chartanalysis,짱깨코인 숏치면 안되나 저거,,NEGATIVE,75,-50,False,gemini-3.6-flash
423930,COINPAN,free,칠리즈 간다했제,,POSITIVE,90,75,False,gemini-3.6-flash
423926,DCINSIDE,bitcoins_new1,ㅋㅋ 클리스터 숏치고 해외여행간당 ㅋㅋㅋ 안녕~,,POSITIVE,95,85,False,gemini-3.6-flash
